,Unnamed: 0,UDI,Product Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Normalized_air_temp,Normalized_process_temp,Power [W],Machine failure Labelled
2325,2362,2363,H,1520,41.4,72,299.29516116488253,299.05268748146125,6589.799184,No Failure
2326,2363,2364,L,1510,45.4,74,299.29516116488253,298.98528996598424,7178.952028666667,No Failure
2327,2364,2365,L,1366,49.7,76,299.1951740973556,298.98528996598424,7109.439113933334,HDF
2328,2365,2366,L,1845,22.9,78,299.3951482324094,298.98528996598424,4424.4582765,No Failure
2329,2366,2367,L,1485,44.7,80,299.29516116488253,298.98528996598424,6951.239113500002,No Failure
2330,2367,2368,M,1496,39.4,83,299.29516116488253,298.98528996598424,6172.428480533333,No Failure
2331,2368,2369,M,1468,42.2,86,299.29516116488253,298.9178924505072,6487.341462133333,No Failure
2332,2369,2370,M,1856,22.7,89,299.1951740973556,298.9178924505072,4411.965220266667,No Failure
2333,2370,2371,L,1620,34.1,91,299.1951740973556,298.9178924505072,5784.923826,No Failure
2334,2371,2372,L,1409,44.8,93,299.29516116488253,298.98528996598424,6610.240462933332,No Failure
2335,2372,2373,M,1404,49.4,96,299.29516116488253,298.98528996598424,7263.1047528,No Failure
2336,2373,2374,L,1350,51.3,98,299.1951740973556,298.9178924505072,7252.3605149999985,HDF
2337,2374,2375,M,1538,38.0,101,299.1951740973556,298.9178924505072,6120.2361986666665,No Failure
2338,2375,2376,M,1476,32.7,104,299.1951740973556,298.9178924505072,5054.3156556,No Failure
2339,2376,2377,M,1364,51.8,107,299.1951740973556,298.8504949350302,7398.988992266665,HDF
2340,2377,2378,M,1582,45.5,110,299.1951740973556,298.8504949350302,7537.826326333333,No Failure
2341,2378,2379,L,1348,56.1,112,299.0951870298287,298.7830974195532,7919.194408399999,HDF
2342,2379,2380,H,1450,46.1,117,299.0951870298287,298.7830974195532,6999.986118333333,No Failure
2343,2380,2381,L,1242,60.9,119,298.99519996230174,298.7156999040762,7920.765203399999,HDF
2344,2381,2382,L,1493,34.9,121,299.0951870298287,298.7830974195532,5456.491535433333,No Failure
2345,2382,2383,L,1601,31.4,123,299.0951870298287,298.8504949350302,5264.404250866666,No Failure
2346,2383,2384,L,1568,33.3,125,299.0951870298287,298.7830974195532,5467.874563199999,No Failure
2347,2384,2385,M,1506,38.0,128,299.0951870298287,298.8504949350302,5992.897083999999,No Failure
2348,2385,2386,L,1524,34.1,130,299.0951870298287,298.8504949350302,5442.1135252,No Failure
2349,2386,2387,L,1543,37.9,132,299.0951870298287,298.9178924505072,6123.974690766666,No Failure
2350,2387,2388,M,1474,47.2,135,299.1951740973556,298.98528996598424,7285.640425066666,No Failure
2351,2388,2389,M,1526,37.3,138,299.1951740973556,298.98528996598424,5960.622482733332,No Failure
2352,2389,2390,L,1867,27.0,140,299.1951740973556,298.98528996598424,5278.813677,No Failure
2353,2390,2391,L,1487,41.2,142,299.1951740973556,298.98528996598424,6415.587546533334,No Failure
2354,2391,2392,L,1580,32.6,144,299.1951740973556,298.9178924505072,5393.900590666667,No Failure
2355,2392,2393,L,1340,50.0,146,299.1951740973556,298.98528996598424,7016.217666666666,HDF
2356,2393,2394,L,1544,41.6,148,299.1951740973556,298.98528996598424,6726.186077866667,No Failure
2357,2394,2395,L,1488,40.3,150,299.1951740973556,298.98528996598424,6279.6614192,No Failure
2358,2395,2396,M,1742,28.9,153,299.1951740973556,298.98528996598424,5271.9859547333335,No Failure
2359,2396,2397,M,1592,34.2,156,299.0951870298287,298.98528996598424,5701.6088592000015,No Failure
2360,2397,2398,L,1582,38.8,158,299.1951740973556,299.05268748146125,6427.860691466665,No Failure
2361,2398,2399,L,1490,43.2,160,299.1951740973556,298.98528996598424,6740.595504000001,No Failure
2362,2399,2400,M,1594,35.8,163,299.1951740973556,298.98528996598424,5975.848722266666,No Failure
2363,2400,2401,H,1462,55.0,168,299.1951740973556,299.05268748146125,8420.508396666666,No Failure
2364,2401,2402,M,1367,47.6,171,299.1951740973556,299.05268748146125,6814.024934266667,HDF
2365,2402,2403,L,1325,51.0,173,299.1951740973556,299.12008499693826,7076.431474999999,HDF
2366,2403,2404,H,1448,51.4,178,299.1951740973556,299.12008499693826,7793.991574933332,No Failure
2367,2404,2405,M,2008,20.3,181,299.0951870298287,299.12008499693826,4268.624940533333,No Failure
2368,2405,2406,L,1498,38.9,183,299.0951870298287,299.12008499693826,6102.245359933333,No Failure
2369,2406,2407,L,1437,41.6,185,299.0951870298287,299.05268748146125,6260.0578976,No Failure
2370,2407,2408,M,1499,45.1,188,299.0951870298287,299.05268748146125,7079.5625930333335,No Failure
2371,2408,2409,L,1356,52.6,190,298.99519996230174,298.9178924505072,7469.1930568,HDF
2372,2409,2410,L,1539,46.8,192,299.0951870298287,298.98528996598424,7542.4549356,No Failure
2373,2410,2411,L,1689,32.1,194,299.0951870298287,298.98528996598424,5677.575695699999,No Failure
2374,2411,2412,L,1559,38.1,196,298.99519996230174,298.98528996598424,6220.1282887,No Failure
2375,2412,2413,L,1408,46.7,198,299.0951870298287,299.05268748146125,6885.695074133334,No Failure
2376,2413,2414,L,1886,23.0,200,298.99519996230174,298.98528996598424,4542.529700666667,TWF
2377,2414,2415,L,1415,43.4,2,299.0951870298287,298.98528996598424,6430.939449666666,No Failure
2378,2415,2416,M,1587,35.6,5,299.0951870298287,298.98528996598424,5916.367951599999,No Failure
2379,2416,2417,L,1571,38.6,7,298.99519996230174,298.9178924505072,6350.263418466668,No Failure
2380,2417,2418,L,1576,36.6,9,298.89521289477483,298.8504949350302,6040.3979248000005,No Failure
2381,2418,2419,L,1660,34.4,11,298.89521289477483,298.8504949350302,5979.911845333333,No Failure
2382,2419,2420,M,1328,49.2,14,298.89521289477483,298.7830974195532,6842.1316928,HDF
2383,2420,2421,H,1450,44.7,19,298.7952258272479,298.7830974195532,6787.405195,No Failure
2384,2422,2423,L,1443,53.4,23,298.7952258272479,298.7830974195532,8069.2995786,No Failure
2385,2423,2424,M,2022,20.0,26,298.89521289477483,298.7830974195532,4234.86332,No Failure
2386,2424,2425,L,1828,23.8,28,298.89521289477483,298.7830974195532,4555.975705866666,No Failure
2387,2425,2426,L,1472,53.5,30,298.7952258272479,298.7156999040762,8246.883189333334,No Failure
2388,2426,2427,M,1372,63.6,33,298.89521289477483,298.7830974195532,9137.7543376,"HDF, PWF"
2389,2427,2428,L,1855,23.8,35,298.89521289477483,298.8504949350302,4623.2685636666665,No Failure
2390,2428,2429,M,1377,47.2,38,298.99519996230174,298.8504949350302,6806.1919032000005,HDF
2391,2429,2430,L,1432,48.9,40,298.89521289477483,298.8504949350302,7332.9737144,No Failure
2392,2430,2431,M,1335,47.8,43,298.89521289477483,298.7830974195532,6682.476089,HDF
2393,2431,2432,M,1411,51.3,46,298.89521289477483,298.7830974195532,7580.059767899999,No Failure
2394,2432,2433,L,1510,43.5,48,298.89521289477483,298.7830974195532,6878.511305,No Failure
2395,2433,2434,L,1441,44.0,50,298.99519996230174,298.8504949350302,6639.645745333333,No Failure
2396,2434,2435,M,1358,42.7,53,298.99519996230174,298.7830974195532,6072.337423133334,HDF
2397,2435,2436,L,1686,30.4,55,298.89521289477483,298.7830974195532,5367.3436832,No Failure
2398,2436,2437,H,1662,30.4,60,298.99519996230174,298.7830974195532,5290.9402144,No Failure
2399,2437,2438,L,1426,40.1,62,299.0951870298287,298.8504949350302,5988.142811133333,No Failure
2400,2438,2439,M,1330,53.6,65,299.0951870298287,298.9178924505072,7465.255597333333,HDF
2401,2439,2440,L,1693,31.6,67,299.0951870298287,298.9178924505072,5602.376503066667,No Failure
2402,2440,2441,L,1426,47.9,69,299.0951870298287,298.9178924505072,7152.9187195333325,No Failure
2403,2441,2442,L,1676,31.0,71,299.0951870298287,298.98528996598424,5440.8150013333325,No Failure
2404,2442,2443,M,1332,51.7,74,299.0951870298287,298.9178924505072,7211.457013200002,HDF
2405,2443,2444,L,1647,35.0,76,299.0951870298287,298.98528996598424,6036.565185,No Failure
2406,2444,2445,L,1267,68.2,78,299.1951740973556,299.05268748146125,9048.763564866667,"HDF, PWF"
2407,2445,2446,H,1375,55.1,83,299.1951740973556,299.12008499693826,7933.823745833333,HDF
2408,2446,2447,L,1422,48.9,85,299.29516116488253,299.05268748146125,7281.765797399999,No Failure
2409,2447,2448,L,1408,48.7,87,299.29516116488253,299.12008499693826,7180.585655466667,No Failure
2410,2448,2449,L,1440,42.5,89,299.3951482324094,299.2548800278923,6408.843599999999,No Failure
2411,2449,2450,L,1772,25.2,91,299.29516116488253,299.1874825124153,4676.1938832,No Failure
2412,2450,2451,L,1492,37.8,93,299.1951740973556,299.12008499693826,5905.937872799999,No Failure
2413,2451,2452,L,1650,30.5,95,299.1951740973556,299.12008499693826,5270.017225,No Failure
2414,2453,2454,L,1648,30.8,100,298.99519996230174,299.05268748146125,5315.402728533333,No Failure
2415,2454,2455,L,1653,31.7,102,298.99519996230174,299.05268748146125,5487.321005299999,No Failure
2416,2455,2456,L,1946,22.3,104,298.99519996230174,299.05268748146125,4544.393710733333,No Failure
2417,2456,2457,L,1555,36.6,106,299.0951870298287,299.05268748146125,5959.910389,No Failure
2418,2457,2458,L,1661,32.2,108,298.99519996230174,299.05268748146125,5600.847595933334,No Failure
2419,2458,2459,L,1434,45.9,110,298.99519996230174,299.05268748146125,6892.7112918,No Failure
2420,2459,2460,L,1297,54.2,112,298.99519996230174,299.05268748146125,7361.520295533333,HDF
2421,2460,2461,L,1466,46.4,114,298.99519996230174,299.05268748146125,7123.283053866666,No Failure
2422,2461,2462,M,1517,39.8,117,298.89521289477483,299.05268748146125,6322.617426466665,No Failure
2423,2462,2463,L,1742,34.5,119,298.89521289477483,298.98528996598424,6293.547247,No Failure
2424,2463,2464,L,1580,39.1,121,298.89521289477483,298.98528996598424,6469.371567333334,No Failure
2425,2464,2465,M,1534,42.9,124,298.89521289477483,298.98528996598424,6891.4546558,No Failure
2426,2465,2466,L,1481,40.7,126,298.89521289477483,299.05268748146125,6312.155931766667,No Failure
2427,2466,2467,L,1429,37.7,128,298.99519996230174,299.05268748146125,5641.594018233334,No Failure
2428,2467,2468,M,1574,33.5,131,298.89521289477483,299.05268748146125,5521.763303666667,No Failure
2429,2468,2469,M,1524,40.4,134,298.89521289477483,299.05268748146125,6447.5479888,No Failure
2430,2469,2470,L,1507,37.5,136,298.99519996230174,299.12008499693826,5917.9701625,No Failure
2431,2470,2471,L,1467,44.7,138,298.89521289477483,298.98528996598424,6866.981669700001,No Failure
2432,2471,2472,L,1301,51.1,140,298.89521289477483,298.9178924505072,6961.8786316333335,HDF
2433,2472,2473,L,1429,55.1,142,298.89521289477483,298.98528996598424,8245.406642033335,No Failure
2434,2473,2474,M,1555,37.6,145,298.89521289477483,298.98528996598424,6122.749470666667,No Failure
2435,2474,2475,L,1503,40.6,147,298.89521289477483,298.98528996598424,6390.1825554,No Failure
2436,2475,2476,L,1459,43.1,149,298.89521289477483,298.98528996598424,6585.076327033335,No Failure
2437,2476,2477,H,1449,42.4,154,298.89521289477483,298.9178924505072,6433.7249928,No Failure
2438,2477,2478,L,1387,57.3,156,298.89521289477483,298.98528996598424,8322.6059803,No Failure
2439,2478,2479,M,1456,50.0,159,298.89521289477483,298.98528996598424,7623.591733333334,No Failure
2440,2479,2480,L,1604,34.7,161,298.99519996230174,298.98528996598424,5828.5709830666665,No Failure
2441,2480,2481,L,1734,32.4,163,298.99519996230174,299.05268748146125,5883.3184248,No Failure
2442,2481,2482,L,1378,47.8,165,298.99519996230174,299.05268748146125,6897.716891866668,HDF
2443,2482,2483,L,1504,41.8,167,298.89521289477483,299.12008499693826,6583.432228266666,No Failure
2444,2483,2484,M,1402,49.8,170,298.89521289477483,299.12008499693826,7311.485238799999,No Failure
2445,2484,2485,H,1524,37.7,175,298.7952258272479,299.05268748146125,6016.6475044,No Failure
2446,2485,2486,L,1593,35.5,177,298.7952258272479,299.05268748146125,5922.0542295,No Failure
2447,2486,2487,M,1772,28.4,180,298.89521289477483,299.12008499693826,5269.996281066666,No Failure
2448,2487,2488,H,1623,31.0,185,298.89521289477483,299.05268748146125,5268.760589,No Failure
2449,2488,2489,L,1356,50.7,187,298.89521289477483,299.12008499693826,7199.3933076,HDF
2450,2489,2490,H,1500,41.6,192,298.89521289477483,299.12008499693826,6534.5072,No Failure
2451,2490,2491,H,1566,46.6,197,299.0951870298287,299.1874825124153,7641.980506800001,No Failure
2452,2491,2492,L,1445,43.4,199,299.0951870298287,299.2548800278923,6567.284455666665,No Failure
2453,2492,2493,H,1382,58.5,204,298.99519996230174,299.1874825124153,8466.270891,TWF
2454,2493,2494,M,1418,45.7,207,298.99519996230174,299.1874825124153,6786.106671133334,TWF
2455,2494,2495,L,1329,53.6,209,299.0951870298287,299.1874825124153,7459.6426232,"TWF, HDF, OSF"
2456,2495,2496,M,1491,41.0,212,299.0951870298287,299.1874825124153,6401.617942999998,TWF
2457,2496,2497,M,1573,37.4,215,299.1951740973556,299.2548800278923,6160.678933933333,TWF
2458,2497,2498,M,1521,42.3,218,299.1951740973556,299.2548800278923,6737.485329899999,TWF
2459,2498,2499,L,1467,47.2,220,299.0951870298287,299.2548800278923,7251.0410472,TWF
2460,2499,2500,M,1325,48.4,223,299.0951870298287,299.2548800278923,6715.672223333333,"TWF, HDF"
2461,2500,2501,L,1617,32.3,225,299.0951870298287,299.2548800278923,5469.4139423,TWF
2462,2501,2502,M,1476,42.7,228,299.0951870298287,299.2548800278923,6599.9779356,TWF
2463,2502,2503,L,1515,48.9,230,299.1951740973556,299.3222775433693,7757.9994255,"TWF, OSF"
2464,2503,2504,L,1408,47.2,2,299.1951740973556,299.3222775433693,6959.417719466667,No Failure
2465,2504,2505,L,1468,45.6,4,299.1951740973556,299.3896750588464,7010.0182624,No Failure
2466,2505,2506,L,1387,48.7,6,299.1951740973556,299.3896750588464,7073.488852366668,No Failure
2467,2506,2507,M,1503,34.7,9,299.1951740973556,299.3896750588464,5461.5599673,No Failure
2468,2507,2508,H,1410,47.1,14,299.1951740973556,299.3896750588464,6954.537783000001,No Failure
2469,2508,2509,L,1615,30.6,16,298.99519996230174,299.2548800278923,5175.141207000001,No Failure
2470,2509,2510,L,1511,35.9,18,298.99519996230174,299.2548800278923,5680.507846366666,No Failure
2471,2510,2511,L,1405,53.8,20,299.0951870298287,299.3222775433693,7915.654883666665,No Failure
2472,2511,2512,M,1526,41.1,23,298.99519996230174,299.2548800278923,6567.870885799999,No Failure
2473,2512,2513,L,1530,38.3,25,298.89521289477483,299.1874825124153,6136.467747,No Failure
2474,2513,2514,L,1583,32.5,27,298.99519996230174,299.12008499693826,5387.565050833333,No Failure
2475,2514,2515,L,2069,18.7,29,298.89521289477483,299.05268748146125,4051.635319233333,No Failure
2476,2515,2516,L,1490,35.0,31,298.7952258272479,298.98528996598424,5461.130616666667,No Failure
2477,2516,2517,L,1736,29.0,33,298.7952258272479,298.98528996598424,5272.0068986666665,No Failure
2478,2517,2518,L,1395,44.4,35,298.7952258272479,298.98528996598424,6486.126714,No Failure
2479,2518,2519,M,1425,49.6,38,298.89521289477483,299.05268748146125,7401.586039999999,No Failure
2480,2519,2520,L,1631,32.4,40,298.7952258272479,299.05268748146125,5533.8479532,No Failure
2481,2520,2521,L,1535,41.2,42,298.7952258272479,299.05268748146125,6622.681159333333,No Failure
2482,2521,2522,L,1584,34.4,44,298.7952258272479,299.05268748146125,5706.132748799999,No Failure
2483,2522,2523,M,1543,38.2,47,298.7952258272479,299.12008499693826,6172.449424466667,No Failure
2484,2523,2524,L,1635,35.2,49,298.7952258272479,299.12008499693826,6026.826256,No Failure
2485,2524,2525,M,1446,45.5,52,298.7952258272479,299.12008499693826,6889.821029,No Failure
2486,2525,2526,M,1598,35.1,55,298.7952258272479,299.05268748146125,5873.7051594,No Failure
2487,2526,2527,L,1501,35.0,57,298.7952258272479,299.05268748146125,5501.447688333333,No Failure
2488,2527,2528,L,1450,50.8,59,298.7952258272479,298.98528996598424,7713.650646666666,No Failure
2489,2528,2529,L,1730,25.9,61,298.7952258272479,299.05268748146125,4692.174104333333,No Failure
2490,2529,2530,M,1571,33.7,64,298.7952258272479,299.05268748146125,5544.141896433334,No Failure
2491,2530,2531,L,1438,51.7,66,298.89521289477483,299.12008499693826,7785.341730466667,No Failure
2492,2531,2532,M,1510,38.7,69,298.7952258272479,298.98528996598424,6119.503161000001,No Failure
2493,2532,2533,L,1389,44.9,71,298.89521289477483,299.12008499693826,6530.9572033,No Failure
2494,2533,2534,L,1490,33.6,73,298.7952258272479,299.12008499693826,5242.685392,No Failure
2495,2534,2535,L,1729,26.6,75,298.89521289477483,299.12008499693826,4816.2040775333335,No Failure
2496,2535,2536,L,1495,38.4,77,298.99519996230174,299.1874825124153,6011.746624,No Failure
2497,2536,2537,L,1281,53.9,79,298.89521289477483,299.1874825124153,7230.4636327,HDF
2498,2537,2538,H,1353,48.1,84,298.89521289477483,299.12008499693826,6815.082602899999,HDF
2499,2538,2539,L,1429,50.1,86,299.0951870298287,299.1874825124153,7497.184623700001,No Failure
2500,2539,2540,L,1413,42.1,88,299.0951870298287,299.1874825124153,6229.490226900001,No Failure
2501,2540,2541,L,1502,38.3,90,299.0951870298287,299.1874825124153,6024.166376466666,No Failure
2502,2541,2542,H,1553,32.6,95,299.0951870298287,299.1874825124153,5301.726340066666,No Failure
2503,2542,2543,H,1712,26.4,100,299.1951740973556,299.2548800278923,4732.9938304,No Failure
2504,2543,2544,L,1786,23.5,102,299.29516116488253,299.3222775433693,4395.189129666666,No Failure
2505,2544,2545,L,1951,21.4,104,299.1951740973556,299.3222775433693,4372.192690866666,No Failure
2506,2545,2546,M,1541,36.3,107,299.1951740973556,299.3222775433693,5857.8401299,No Failure
2507,2546,2547,L,1605,34.3,109,299.1951740973556,299.3896750588464,5764.9747295,No Failure
2508,2547,2548,L,1578,38.1,111,299.1951740973556,299.3896750588464,6295.934855399999,No Failure
2509,2548,2549,M,1440,37.5,114,299.29516116488253,299.4570725743233,5654.861999999999,No Failure
2510,2549,2550,L,1489,42.3,116,299.3951482324094,299.4570725743233,6595.736789099999,No Failure
2511,2550,2551,L,1366,48.4,118,299.3951482324094,299.5244700898004,6923.477929866666,HDF
2512,2551,2552,L,1541,37.2,120,299.29516116488253,299.4570725743233,6003.075835600001,No Failure
2513,2552,2553,H,1552,40.7,125,299.29516116488253,299.3896750588464,6614.764352533332,No Failure
2514,2553,2554,L,1473,40.3,127,299.29516116488253,299.3896750588464,6216.3583807,No Failure
2515,2554,2555,L,1531,37.9,129,299.29516116488253,299.3896750588464,6076.348186366666,No Failure
2516,2555,2556,L,1511,37.2,131,299.29516116488253,299.4570725743233,5886.2086876,No Failure
